Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10
1631085103.7838132,21.5736328125,1003.6590436603219,47.27857828398184,7168,512,1280
1631085105.842541,21.604296875,1003.6798190333454,46.92951617106974,7168,512,1280
1631085107.9010668,21.634765625,1003.6642578045144,47.30350353158081,7168,512,1280
1631085109.9615476,21.614453125,1003.6544413588787,48.78600856508528,7168,512,1280
1631085112.0185163,21.6296875,1003.6596828460918,48.17360366773211,7168,512,1280
1631085114.0771716,21.624609375,1003.661015637725,48.68813862375645,7168,512,1280
1631085116.135867,21.6296875,1003.6527515194674,48.44942234810896,7168,512,1280
1631085118.1946013,21.634765625,1003.6642578045144,48.798467747172985,7168,512,1280
1631085120.2533388,21.614453125,1003.6710834965031,48.81037237512621,7168,512,1280
1631085122.312201,21.604296875,1003.6896357994609,48.44896750919465,7168,512,1280
1631085124.3708515,21.609375,1003.6431297912578,48.234556627456975,7168,512,1280
1631085126.4299715,21.5939453125,1003.6794035311405,47.9036078514066,7168,512,1280
1631085128.488381,21.59921875,1003.7095198726888,47.99556622552178,7168,512,1280
1631085130.5476272,21.5888671875,1003.643736232533,48.13641351620076,7168,512,1280
1631085132.6062288,21.5939453125,1003.7014500095079,48.32651191699731,7168,512,1280
1631085134.6640813,21.5736328125,1003.6849999788029,48.607966834979,7168,512,1280
1631085136.7231724,21.5583984375,1003.683085156077,48.901826904350024,7168,512,1280
1631085138.7815177,21.5736328125,1003.6974781709588,48.44225741311678,7168,512,1280
1631085140.8400748,21.5583984375,1003.6795911652177,47.71946216937311,7168,512,1280
1631085142.899037,21.548046875,1003.6861618544716,48.49112821587619,7168,512,1280
1631085144.9572494,21.548046875,1003.675680049484,48.001213661320584,7168,512,1280
1631085147.0159197,21.548046875,1003.6872440431977,48.50943510323024,7168,512,1280
1631085149.074661,21.537890625,1003.674952124018,48.03772680988019,7168,512,1280
1631085151.133023,21.54296875,1003.6668820385297,47.91521148065666,7168,512,1280
1631085153.191781,21.54296875,1003.6727872611496,47.87845602084444,7168,512,1280
1631085155.2502644,21.537890625,1003.6773635868001,48.074298890581154,7168,512,1280
1631085157.3087614,21.5328125,1003.6797749048861,47.841642283505614,7168,512,1280
1631085159.3671632,21.52265625,1003.6944143607474,48.705018871262126,7168,512,1280
1631085161.4255867,21.5123046875,1003.6583289494862,49.794934313918944,7168,512,1280
1631085163.483936,21.5123046875,1003.6635694693465,50.03352011887367,7168,512,1280
1631085165.5424721,21.4970703125,1003.6998332978465,48.0984326832819,7168,512,1280
1631085167.6018565,21.4919921875,1003.6871855579155,47.920864451649635,7168,512,1280
1631085169.659187,21.4919921875,1003.6935094300129,47.93293794172791,7168,512,1280
1631085171.7187843,21.4818359375,1003.7022434283884,48.08618283564375,7168,512,1280
1631085173.7760139,21.4919921875,1003.7015801116002,48.11062142482243,7168,512,1280
1631085175.8345876,21.4869140625,1003.6902586151872,48.435156636545514,7168,512,1280
1631085177.8929865,21.4869140625,1003.6721278273524,48.31879549538122,7168,512,1280
1631085179.9514914,21.4818359375,1003.6804411159051,48.47796024127525,7168,512,1280
1631085182.0098758,21.4818359375,1003.6826084526233,47.63892183361139,7168,512,1280
1631085184.0680559,21.4765625,1003.6878487662747,47.706359222000316,7168,512,1280
1631085186.1263657,21.45625,1003.682119129198,49.46967353708549,7168,512,1280
1631085188.1846921,21.45625,1003.6827817040993,50.228807550178885,7168,512,1280
1631085190.2432544,21.45625,1003.6849498669582,49.40233067077323,7168,512,1280
1631085192.3030133,21.461328125,1003.6720599866125,48.16530983140225,7168,512,1280
1631085194.3599448,21.461328125,1003.6674827222934,47.81632642624909,7168,512,1280
1631085196.4183621,21.45625,1003.6768790272431,48.39189873360559,7168,512,1280
1631085198.4767563,21.461328125,1003.6925993351397,47.632571533177824,7168,512,1280
1631085200.5353441,21.451171875,1003.7013328421606,48.1040669944033,7168,512,1280
1631085202.593594,21.45625,1003.6705548980859,48.25710918601148,7168,512,1280
1631085204.6528254,21.451171875,1003.6971768727017,48.93075218840291,7168,512,1280
1631085206.7105498,21.451171875,1003.7275333745127,48.091818294586815,7168,512,1024
1631085208.7683203,21.451171875,1003.7054886393363,46.535960918362484,7168,512,1024
1631085210.8267784,21.461328125,1003.6908526339612,46.088715771197144,7168,256,768
1631085212.8850882,21.451171875,1003.689105932858,46.64620621484998,7168,256,768
1631085214.9437232,21.46640625,1003.6978394391264,47.0260611892856,7168,512,1024
1631085217.001525,21.461328125,1003.682119129198,47.63858537173227,7168,512,1024
1631085219.0596902,21.461328125,1003.7281955872922,47.877517382086225,7168,512,1024
1631085221.1178098,21.45625,1003.6880217649482,48.09794265001241,7168,512,1024
1631085223.175765,21.45625,1003.6755534432506,47.718268405324906,7168,512,1024
1631085225.2340975,21.46640625,1003.6803724284711,47.14250992997688,7168,512,1024
1631085227.2921555,21.471484375,1003.7014020385009,47.69410810173561,7168,512,1024
1631085229.3503428,21.4919921875,1003.7046534142585,46.90377031791582,7168,512,1024
1631085231.4087431,21.5021484375,1003.7092306284437,46.33400008563215,7168,512,1024
1631085233.466917,21.4970703125,1003.6862783965707,47.216432452183454,7168,512,1024
1631085235.5251706,21.4970703125,1003.692182540263,47.74322602711783,7168,512,1024
1631085237.584214,21.5123046875,1003.6859250191295,47.5778851312386,7168,512,1024
1631085239.642369,21.517578125,1003.7153771392738,47.694504129569765,7168,256,768
1631085241.7006466,21.52265625,1003.7048957486554,48.074238315979684,7168,256,768
1631085243.758259,21.517578125,1003.7086341472909,48.074238315979684,7168,256,768
1631085245.8164098,21.52265625,1003.6909205653801,46.91027749422836,7168,256,768
1631085247.8745878,21.5072265625,1003.72893288131,49.10298988039384,7168,512,1024
1631085249.9329016,21.5123046875,1003.6932657613528,48.85804843478627,7168,512,1024
1631085251.9910624,21.5123046875,1003.6859250191295,48.28242950080717,7168,512,1024
1631085254.0495548,21.5123046875,1003.6974892095102,47.93335327237199,7168,512,1024
1631085256.1077878,21.5123046875,1003.67020332247,48.01292478118398,7168,512,1024
1631085258.1657689,21.5021484375,1003.6792910329931,47.927168798148365,7168,512,1024
1631085260.2239401,21.4970703125,1003.6736311005751,47.22245731009918,7168,512,1024
1631085262.2821252,21.4970703125,1003.6509225433058,46.56081855469016,7168,512,1024
1631085264.340281,21.5123046875,1003.6631502264086,46.03991371225441,7168,512,1024
1631085266.398527,21.4919921875,1003.6474289202396,46.08890553124268,7168,512,1024
1631085268.4568913,21.4919921875,1003.692182540263,46.13188376560389,7168,512,1024
1631085270.5156467,21.5021484375,1003.6806183515249,46.43208999006903,7168,512,1024
1631085272.5741887,21.5021484375,1003.6904357129579,45.984680948444726,7168,512,1024
1631085274.6322517,21.5021484375,1003.6775441922869,45.85601065065588,7168,512,1024
1631085276.6908374,21.5123046875,1003.6660455620996,46.48737043087134,7168,512,1280
1631085278.7482958,21.5123046875,1003.6712861683077,47.17359793348017,7168,512,1280
1631085280.8066614,21.5123046875,1003.6635694693465,47.17977509087142,7168,512,1280
1631085282.8650615,21.52265625,1003.6485768796322,47.21056130526634,7168,512,1280
1631085284.9236364,21.52265625,1003.7003190604432,47.33299503339315,7168,512,1280
1631085286.9821632,21.527734375,1003.6583938647631,47.33299503339315,7168,512,1280
1631085289.040273,21.54296875,1003.6675465291373,47.41285246557278,7168,512,1280
1631085291.0988388,21.5328125,1003.6430897887057,46.82458426950966,7168,512,1280
1631085293.1569057,21.5328125,1003.6105633550403,47.081842524304356,7168,512,1280
1631085295.215427,21.5328125,1003.6514063363652,46.6897258996644,7168,512,1280
1631085297.2736268,21.527734375,1003.6891736678094,46.88586143482408,7168,512,1280
1631085299.3318286,21.5328125,1003.6675465291373,47.057431625069405,7168,512,1280
